BELNR,WAERS,BUKRS,KTOSL,PRCTR,BSCHL,HKONT,DMBTR,WRBTR,label
343141,C5,C56,C1,C18,A3,B1,534703.82,0,regular
212823,C3,C31,C1,C12,A3,B1,80104.63,0,regular
389614,C1,C15,C1,C16,A1,B1,448014.54,0,regular
364833,C1,C19,C1,C19,A1,B1,1655879.33,3272,regular
239383,C1,C14,C2,C21,A1,B3,144025.32,0,regular
141905,C1,C17,C1,C12,A1,B1,2719903.62,0,regular
151074,C1,C15,C8,C84,A1,B3,35200.05,807613,regular
510917,C2,C26,C1,C15,A1,B1,599765.94,0,regular
273630,C1,C16,C1,C17,A1,B1,389.26,50043,regular
74633,C5,C59,C1,C16,A3,B1,332285.56,29938,regular
128418,C1,C17,C1,C15,A1,B1,1096209.33,0,regular
470851,C5,C58,C1,C15,A3,B1,835900.84,220495,regular
343440,C1,C18,C1,C11,A1,B1,1657181.89,0,regular
126212,C1,C14,C1,C11,A1,B1,192394.45,200403,regular
74891,C5,C59,C1,C16,A3,B1,141161.14,39833,regular
525590,C4,C48,C4,C45,A2,B3,738741.24,52468,regular
12534,C1,C18,C2,C20,A1,B3,25255.57,53052,regular
411528,C7,C77,C2,C24,A3,B3,562432.45,0,regular
187045,C6,C62,C1,C18,A2,B1,260521.35,0,regular
272834,C1,C17,C1,C18,A1,B1,314778.29,20438,regular
409425,C2,C21,C1,C15,A1,B1,916762.68,0,regular
348929,C2,C27,C1,C17,A1,B1,2708954.98,40,regular
496739,C1,C18,C1,C12,A1,B1,91569.42,0,regular
77593,C1,C17,C2,C20,A1,B3,2539647.79,0,regular
119853,C1,C15,C4,C41,A1,B3,1715680.71,0,regular
60415,C1,C19,C1,C19,A1,B1,433725.9,0,regular
149495,C2,C20,C1,C15,A1,B1,130932.89,0,regular
308610,C1,C10,C1,C14,A1,B1,537299.54,0,regular
245375,C2,C27,C4,C41,A1,B3,539845.45,0,regular
525462,C1,C10,C1,C15,A1,B1,300486.65,0,regular
156623,C1,C12,C1,C19,A1,B1,646299.04,23059,regular
330779,C7,C72,C3,C32,A3,B2,134791.57,0,regular
431197,C1,C18,C1,C14,A1,B1,1060394.61,0,regular
59885,C1,C15,C1,C12,A1,B1,322753.11,0,regular
8080,C1,C19,C1,C13,A1,B1,1915220.78,727,regular
436106,C1,C11,C7,C72,A1,B2,782870.11,26328,regular
142566,C8,C85,C2,C21,A1,B3,778998.42,0,regular
282885,C1,C11,C3,C36,A1,B2,167731.29,0,regular
155251,C4,C48,C1,C16,A2,B1,2784290.79,0,regular
216674,C1,C18,C1,C17,A1,B1,419600.26,0,regular
483387,C1,C15,C2,C20,A1,B3,117182.08,7730,regular
19418,C1,C19,C1,C19,A1,B1,340072.04,31019,regular
500352,C1,C11,C1,C11,A1,B1,7618.49,7618.49,regular
255206,C1,C17,C4,C40,A1,B3,323083.89,0,regular
294209,C2,C24,C1,C19,A1,B1,668778.08,162,regular
518084,C1,C16,C1,C18,A1,B1,147178.49,0,regular
340069,C9,C99,C5,C56,A2,B1,681860.08,0,regular
97372,C1,C19,C1,C14,A1,B1,17546.72,0,regular
60952,C1,C12,C3,C35,A1,B2,619473.14,15667,regular
62297,C6,C62,C2,C21,A2,B3,758641.97,0,regular
132733,C1,C11,C1,C10,A1,B1,331890.85,0,regular
503722,C1,C13,C1,C12,A1,B1,334328.55,33233,regular
182821,C1,C14,C1,C14,A1,B1,1025036.17,0,regular
190908,C2,C26,C2,C21,A1,B3,678463.18,109179,regular
123169,C4,C47,C1,C12,A2,B1,627980.59,0,regular
129191,C1,C14,C2,C20,A1,B3,2163985.45,278,regular
24964,C7,C76,C9,C93,A3,B1,612199.25,0,regular
296548,C1,C13,C2,C20,A1,B3,64411.16,0,regular
394450,C2,C20,C1,C13,A1,B1,278115.37,528,regular
531484,C4,C46,C1,C18,A2,B1,74000.56,1247,regular
374894,C3,C39,C1,C11,A3,B1,7553106.36,0,regular
49430,C3,C38,C5,C51,A3,B1,238228.72,0,regular
186154,C1,C15,C4,C45,A1,B3,533231.5,0,regular
376658,C1,C10,C1,C15,A1,B1,10000000,5975,regular
518989,C2,C20,C6,C65,A1,B2,381620.11,0,regular
27322,C1,C13,C3,C36,A1,B2,1505071.56,0,regular
323875,C1,C15,C8,C89,A1,B3,210998.61,198087,regular
468396,C1,C14,C1,C14,A1,B1,153431.47,21790,regular
435095,C1,C16,C9,C97,A1,B1,2303205.88,21103,regular
31242,C5,C55,C1,C19,A3,B1,344976.13,0,regular
95383,C6,C67,C9,C94,A2,B1,1606135.81,0,regular
146084,C1,C12,C1,C18,A1,B1,1538013.35,22528,regular
493634,C4,C45,C1,C15,A2,B1,374944.02,0,regular
237241,C1,C12,C9,C95,A1,B1,116376.14,0,regular
48064,C9,C92,C1,C18,A2,B1,813255.17,60285.83,regular
265148,C1,C16,C9,C90,A1,B1,590292.49,0,regular
399957,C1,C18,C5,C51,A1,B1,3315995.84,0,regular
151821,C1,C18,C1,C11,A1,B1,80309.28,92584,regular
524770,C1,C15,C2,C20,A1,B3,742209.84,0,regular
320899,C5,C51,C1,C13,A3,B1,614483.74,462,regular
194871,C7,C74,C1,C11,A3,B1,57127.43,0,regular
486216,C1,C16,C1,C17,A1,B1,148265.44,243,regular
459421,C1,C17,C1,C12,A1,B1,1848294.38,0,regular
498459,C1,C15,C3,C36,A1,B2,305605.32,0,regular
436463,C1,C10,C2,C21,A1,B3,234264.05,0,regular
154508,C6,C61,C1,C15,A2,B1,249675.98,0,regular
327431,C1,C18,C6,C67,A1,B2,1840356.14,24808,regular
64516,C1,C18,C1,C16,A1,B1,289728.75,0,regular
20634,C2,C26,C1,C18,A1,B1,594691.4,0,regular
523803,C8,C84,C1,C11,A1,B1,250211.81,0,regular
4585,C1,C10,C2,C26,A1,B3,931144.88,0,regular
130362,C2,C20,C1,C13,A1,B1,629664.9,0,regular
499334,C1,C16,C1,C19,A1,B1,604955.48,0,regular
143283,C2,C20,C8,C86,A1,B3,127315.2,0,regular
327992,C1,C16,C1,C12,A1,B1,948651.53,35392,regular
373974,C1,C15,C7,C71,A1,B2,3231982.1,1446,regular
226352,C8,C81,C1,C17,A1,B1,130737.33,108765,regular
421109,C5,C56,C1,C13,A3,B1,563124.86,0,regular
484985,C1,C16,C1,C15,A1,B1,2758343.47,0,regular
183009,C2,C24,C2,C20,A1,B3,392443.56,135512.79,regular
204157,C1,C18,C1,C18,A1,B1,396794.79,0,regular
382470,C1,C19,C7,C71,A1,B2,670302.77,96628,regular
5607,C1,C12,C1,C19,A1,B1,384990.55,71314,regular
203576,C6,C67,C4,C47,A2,B3,151071.02,0,regular
499495,C2,C21,C1,C10,A1,B1,5049594.33,5049594.33,regular
339271,C5,C52,C1,C17,A3,B1,328308.78,10764.82,regular
428598,C1,C19,C2,C20,A1,B3,2395617.7,0,regular
44449,C1,C14,C2,C28,A1,B3,28219.79,20824,regular
483411,C1,C16,C1,C15,A1,B1,99165.74,0,regular
472579,C2,C28,C1,C16,A1,B1,169142.96,2279,regular
263579,C1,C15,C1,C12,A1,B1,395830.41,0,regular
228410,C2,C21,C1,C13,A1,B1,97348.41,118759,regular
454593,C1,C19,C1,C17,A1,B1,102547.81,272825,regular
254711,C7,C75,C1,C12,A3,B1,435269.7,0,regular
248366,C9,C90,C8,C83,A2,B3,258964.52,5073,regular
95863,C6,C68,C1,C16,A2,B1,349918.41,0,regular
2777,C3,C34,C5,C51,A3,B1,739036.42,153677.97,regular
230583,C3,C32,C1,C10,A3,B1,2787928.13,205727.24,regular
456851,C2,C21,C1,C15,A1,B1,832331.2,60056,regular
522807,C5,C52,C5,C59,A3,B1,331977.66,0,regular
168887,C7,C79,C4,C40,A3,B3,616106.06,70549,regular
125113,C1,C14,C9,C91,A1,B1,617596.51,0,regular
405547,C7,C77,C4,C49,A3,B3,459243.69,237807.95,regular
315940,C2,C21,C1,C15,A1,B1,43835.75,1788,regular
258869,C9,C95,C1,C13,A2,B1,571635.75,25340,regular
106505,C1,C18,C1,C18,A1,B1,2068122.38,0,regular
238487,C6,C69,C8,C80,A2,B3,1342986.36,21745,regular
340217,C1,C11,C9,C95,A1,B1,1310479.97,4835.9,regular
213746,C1,C11,C1,C13,A1,B1,361488.85,20870,regular
350972,C1,C18,C1,C14,A1,B1,310896.54,32360,regular
218321,C2,C26,C9,C90,A1,B1,366305.56,0,regular
29205,C7,C72,C1,C19,A3,B1,1950173.7,9939,regular
359078,C1,C12,C2,C20,A1,B3,268770.93,157736.99,regular
306954,C1,C10,C1,C13,A1,B1,192806.96,0,regular
490191,C1,C18,C1,C10,A1,B1,412948.46,35061,regular
255252,C4,C41,C1,C10,A2,B1,236476.73,0,regular
11617,C5,C51,C5,C57,A3,B1,871397.12,0,regular
256958,C2,C20,C1,C12,A1,B1,301297.73,0,regular
472598,C1,C13,C3,C37,A1,B2,1398413.51,0,regular
433632,C1,C10,C8,C80,A1,B3,465343.44,0,regular
168201,C1,C12,C1,C10,A1,B1,650112.31,148483,regular
376579,C1,C19,C1,C10,A1,B1,1884606.47,0,regular
235502,C1,C16,C2,C21,A1,B3,1742161.28,61527,regular
117256,C7,C77,C2,C26,A3,B3,191659.35,0,regular
174776,C1,C17,C2,C21,A1,B3,432132.48,0,regular
424501,C4,C41,C1,C15,A2,B1,352273.74,101940,regular
367290,C2,C28,C3,C39,A1,B2,830426.94,0,regular
264468,C1,C15,C1,C15,A1,B1,614282.87,0,regular
514569,C5,C55,C1,C14,A3,B1,375767.57,0,regular
276288,C1,C14,C5,C54,A1,B1,492320.2,0,regular
344796,C2,C21,C1,C17,A1,B1,10000000,14434,regular
397242,C1,C18,C2,C25,A1,B3,4914472.17,145156,regular
443782,C1,C12,C6,C69,A1,B2,34001.89,0,regular
468075,C1,C10,C1,C17,A1,B1,722328.66,0,regular
531369,C2,C20,C1,C14,A1,B1,1055813.5,0,regular
215290,C4,C48,C1,C12,A2,B1,140920.46,0,regular
30034,C1,C11,C7,C72,A1,B2,923194.55,603857.15,regular
505595,C2,C21,C6,C65,A1,B2,4019390.35,0,regular
204218,C8,C84,C1,C10,A1,B1,548258.56,146764,regular
515977,C1,C16,C1,C16,A1,B1,628560.55,0,regular
490242,C8,C80,C6,C62,A1,B2,443375.76,59962,regular
362524,C1,C11,C5,C51,A1,B1,217492.66,47513,regular
487732,C2,C26,C1,C14,A1,B1,776700.08,0,regular
465558,C1,C19,C1,C17,A1,B1,1228168.79,0,regular
12039,C2,C20,C1,C15,A1,B1,981446.66,670,regular
126032,C1,C19,C1,C14,A1,B1,85983.06,0,regular
94801,C1,C17,C4,C46,A1,B3,682756.43,585,regular
321915,C1,C18,C5,C52,A1,B1,161345.31,0,regular
295787,C1,C10,C1,C15,A1,B1,473420.46,0,regular
170351,C6,C69,C1,C19,A2,B1,292185.63,0,regular
304238,C1,C15,C1,C10,A1,B1,22386.78,0,regular
380282,C4,C48,C1,C18,A2,B1,10000000,88825,regular
392840,C4,C48,C8,C87,A2,B3,656453.23,0,regular
268052,C6,C67,C6,C68,A2,B2,766464.12,0,regular
94397,C8,C82,C3,C35,A1,B2,1024808.98,0,regular
528750,C1,C10,C6,C65,A1,B2,928076.14,0,regular
249489,C1,C19,C1,C16,A1,B1,318297.35,0,regular
471008,C9,C99,C2,C20,A2,B3,1596163.47,11366,regular
200374,C5,C57,C1,C17,A3,B1,461659.81,0,regular
59848,C1,C17,C1,C13,A1,B1,2254387.2,0,regular
34160,C2,C20,C1,C15,A1,B1,834332.92,0,regular
355604,C3,C31,C1,C15,A3,B1,363184.59,0,regular
177745,C1,C18,C7,C76,A1,B2,416725.3,0,regular
338302,C9,C91,C1,C12,A2,B1,719620.96,78476,regular
105690,C1,C11,C1,C15,A1,B1,602166.06,105237,regular
138489,C6,C62,C1,C18,A2,B1,509206.77,0,regular
420158,C2,C20,C1,C19,A1,B1,229353.68,0,regular
404730,C1,C16,C1,C12,A1,B1,3762910.87,3711,regular
266193,C4,C46,C6,C64,A2,B2,153877.45,202,regular
510079,C1,C12,C1,C15,A1,B1,204386.93,0,regular
232367,C2,C20,C1,C19,A1,B1,966125.17,107304.15,regular
476100,C1,C11,C5,C53,A1,B1,665411.78,8022,regular
278183,C9,C91,C5,C55,A2,B1,104194.66,0,regular
477767,C1,C14,C1,C19,A1,B1,1885496.5,0,regular
141371,C8,C80,C2,C20,A1,B3,596787.77,64470,regular
384527,C6,C68,C7,C72,A2,B2,562560.81,0,regular
50065,C3,C34,C1,C17,A3,B1,538260.39,0,regular
473013,C8,C87,C1,C18,A1,B1,366901.13,20535,regular
28659,C3,C35,C2,C24,A3,B3,119318.79,0,regular
305358,C1,C11,C3,C35,A1,B2,299150.13,0,regular
180790,C1,C14,C3,C35,A1,B2,12063.82,21420,regular
24737,C5,C56,C1,C16,A3,B1,346593.73,634289.82,regular
241483,C1,C10,C1,C12,A1,B1,1596306.13,0,regular
16385,C5,C51,C7,C75,A3,B2,443861.23,0,regular
119219,C7,C74,C4,C42,A3,B3,266903.03,13193,regular
116127,C1,C10,C9,C99,A1,B1,514613.75,97624.6,regular
46156,C1,C11,C8,C84,A1,B3,70023.82,0,regular
89071,C2,C28,C2,C26,A1,B3,454502.67,0,regular
123295,C4,C48,C1,C14,A2,B1,1218453.05,0,regular
195985,C3,C30,C3,C34,A3,B2,641575.21,191070.4,regular
128664,C1,C18,C4,C48,A1,B3,1656786.95,147833,regular
218252,C2,C20,C1,C12,A1,B1,636207.35,0,regular
413431,C1,C18,C1,C16,A1,B1,32429.19,0,regular
92304,C4,C48,C1,C15,A2,B1,402485.42,0,regular
357390,C1,C12,C1,C13,A1,B1,715410.97,0,regular
337294,C3,C30,C1,C13,A3,B1,906562.92,196,regular
38232,C1,C15,C7,C79,A1,B2,100664.95,82484.18,regular
218484,C1,C11,C8,C86,A1,B3,266852.04,9158,regular
390009,C2,C26,C6,C68,A1,B2,51932.76,0,regular
58188,C1,C12,C1,C19,A1,B1,1749002.51,10386,regular
361211,C1,C18,C1,C12,A1,B1,185160.69,0,regular
51512,C1,C14,C1,C10,A1,B1,173823.15,0,regular
207818,C2,C25,C1,C12,A1,B1,312135.33,0,regular
14859,C9,C97,C1,C12,A2,B1,1596743.6,10890,regular
120966,C1,C15,C1,C13,A1,B1,215998.52,0,regular
428658,C9,C90,C1,C14,A2,B1,1365512.68,0,regular
450330,C4,C43,C1,C10,A2,B1,436973.74,1170,regular
391134,C2,C20,C1,C17,A1,B1,203408.09,114679.61,regular
410708,C1,C16,C2,C26,A1,B3,92668,0,regular
132115,C5,C52,C2,C27,A3,B3,1571705.91,0,regular
92106,C1,C14,C7,C70,A1,B2,673286.47,0,regular
287371,C8,C83,C1,C18,A1,B1,12169.56,0,regular
296937,C2,C21,C1,C12,A1,B1,134333.77,0,regular
293175,C1,C16,C2,C22,A1,B3,236193.16,5392,regular
18568,C1,C15,C1,C13,A1,B1,1562651.15,0,regular
388713,C9,C98,C2,C26,A2,B3,33585.14,0,regular
132872,C1,C10,C2,C20,A1,B3,607177.23,0,regular
447629,C6,C65,C3,C35,A2,B2,704470.71,0,regular
230765,C5,C52,C7,C78,A3,B2,1255990.49,115655,regular
258353,C7,C75,C2,C20,A3,B3,295143.18,0,regular
331532,C7,C79,C2,C21,A3,B3,810171.84,1732,regular
351957,C7,C77,C1,C13,A3,B1,2164665.83,0,regular
141311,C6,C60,C8,C80,A2,B3,219619.98,0,regular
381130,C1,C10,C1,C11,A1,B1,2631801.35,471,regular
248239,C1,C13,C8,C84,A1,B3,502984.67,0,regular
48519,C1,C16,C4,C43,A1,B3,352365.06,10715,regular
93591,C2,C20,C2,C20,A1,B3,121385.04,0,regular
408691,C2,C25,C1,C17,A1,B1,555211.6,733,regular
468608,C1,C13,C8,C80,A1,B3,391542.34,0,regular
295001,C8,C85,C1,C16,A1,B1,141651.66,0,regular
127345,C2,C25,C1,C12,A1,B1,534935.56,0,regular
128215,C4,C49,C7,C72,A2,B2,286788.27,22159,regular
313436,C1,C18,C1,C12,A1,B1,13615650.88,0,regular
181917,C1,C12,C1,C15,A1,B1,302952.66,104656,regular
20951,C4,C44,C8,C80,A2,B3,1041830.04,50543,regular
491894,C6,C63,C8,C82,A2,B3,25246.2,77420,regular
314883,C1,C17,C2,C28,A1,B3,410612.86,433125,regular
110949,C9,C91,C8,C85,A2,B3,377166.44,461636,regular
204715,C1,C14,C8,C88,A1,B3,172968.41,39376,regular
293165,C5,C54,C3,C37,A3,B2,177454.15,99525,regular
13378,C6,C69,C1,C11,A2,B1,209275.27,0,regular
191459,C1,C11,C8,C86,A1,B3,400135.72,0,regular
453803,C1,C19,C1,C10,A1,B1,806308.14,0,regular
222501,C1,C13,C1,C14,A1,B1,940797.53,0,regular
19127,C1,C17,C2,C29,A1,B3,634447.42,0,regular
59095,C7,C74,C4,C49,A3,B3,1531634.99,202542.38,regular
19279,C1,C18,C1,C13,A1,B1,378252.73,17067,regular
143957,C1,C18,C5,C53,A1,B1,213996.01,0,regular
513617,C1,C16,C8,C88,A1,B3,467510.18,0,regular
284936,C3,C37,C1,C10,A3,B1,477626.7,710955,regular
426894,C1,C10,C1,C13,A1,B1,3242240.65,0,regular
516693,C1,C17,C2,C21,A1,B3,723040.12,73200,regular
317188,C6,C64,C1,C18,A2,B1,11485212.25,0,regular
9100,C2,C24,C1,C12,A1,B1,132054.4,0,regular
69115,C2,C20,C5,C51,A1,B1,455844.87,0,regular
468533,C1,C12,C8,C88,A1,B3,1029013.68,0,regular
497029,C4,C43,C2,C20,A2,B3,522171.96,31809,regular
111013,C1,C11,C1,C18,A1,B1,163251.5,0,regular
5784,C4,C41,C2,C24,A2,B3,1718775.2,0,regular
256594,C5,C58,C3,C32,A3,B2,1218615.63,10117,regular
40158,C1,C16,C1,C16,A1,B1,478325,26927,regular
153063,C9,C91,C9,C91,A2,B1,573415.62,108408,regular
251325,C8,C88,C4,C40,A1,B3,493578.2,0,regular
217268,C7,C79,C8,C87,A3,B3,683042.5,137,regular
249074,C1,C10,C5,C51,A1,B1,1236638.94,0,regular
101229,C2,C21,C1,C15,A1,B1,265938.3,0,regular
385501,C1,C13,C1,C13,A1,B1,391520.38,0,regular
13434,C1,C15,C5,C51,A1,B1,492004.29,53558,regular
476484,C2,C20,C5,C58,A1,B1,262385.69,329,regular
433629,C7,C75,C1,C13,A3,B1,2165239.02,0,regular
130416,C1,C10,C5,C59,A1,B1,1123552.75,4267,regular
258439,C2,C20,C1,C17,A1,B1,823370.58,0,regular
137448,C9,C95,C6,C64,A2,B2,1437006.14,0,regular
188422,C4,C48,C2,C20,A2,B3,208441.82,0,regular
418365,C1,C17,C1,C11,A1,B1,1032096.02,0,regular
508946,C8,C85,C1,C10,A1,B1,190225.8,0,regular
473396,C2,C20,C6,C61,A1,B2,559578.59,0,regular
317055,C1,C11,C1,C12,A1,B1,31294.14,0,regular
240981,C1,C17,C7,C76,A1,B2,1186621.67,0,regular
423826,C5,C59,C1,C13,A3,B1,189306,137275.18,regular
267713,C3,C37,C4,C40,A3,B3,833766.35,0,regular
475409,C1,C10,C1,C14,A1,B1,217256.28,0,regular
324180,C1,C14,C7,C70,A1,B2,264972.63,0,regular
131937,C1,C10,C7,C71,A1,B2,1150848.32,81523,regular
291114,C5,C54,C1,C16,A3,B1,526115.2,0,regular
448197,C1,C10,C1,C19,A1,B1,192316.14,0,regular
221720,C1,C15,C8,C82,A1,B3,46767.21,0,regular
416958,C1,C11,C1,C11,A1,B1,34926.25,0,regular
49949,C1,C12,C1,C10,A1,B1,43565.61,0,regular
433133,C1,C13,C7,C77,A1,B2,146296.04,0,regular
399570,C9,C97,C1,C16,A2,B1,373342.74,63388,regular
506957,C1,C12,C1,C11,A1,B1,508506.93,9956.3,regular
206079,C1,C19,C1,C19,A1,B1,999214.24,0,regular
86753,C1,C16,C1,C18,A1,B1,132387.24,15956.51,regular
93212,C2,C20,C8,C81,A1,B3,251409.36,0,regular
91098,C1,C10,C1,C12,A1,B1,747144.6,18359,regular
194416,C3,C33,C2,C20,A3,B3,469897.45,0,regular
266870,C1,C14,C1,C18,A1,B1,248791.42,40361,regular
250988,C1,C13,C1,C14,A1,B1,978941.67,0,regular
81932,C1,C14,C6,C67,A1,B2,768105.11,0,regular
342277,C1,C11,C7,C71,A1,B2,138075.26,0,regular
326949,C2,C21,C1,C13,A1,B1,1323085.72,39706,regular
8559,C1,C13,C1,C16,A1,B1,666131.54,0,regular
325305,C8,C89,C1,C14,A1,B1,1244893.34,0,regular
398036,C1,C12,C2,C21,A1,B3,4466593.12,37115,regular
25281,C1,C11,C1,C16,A1,B1,792333.19,425572.71,regular
54909,C1,C16,C8,C85,A1,B3,855452.24,20181,regular
81727,C1,C17,C1,C12,A1,B1,309685.89,0,regular
176424,C2,C25,C1,C17,A1,B1,978591.92,51796,regular
5538,C1,C19,C5,C59,A1,B1,2584648.63,36338,regular
275737,C9,C99,C3,C34,A2,B2,1337463.58,31402,regular
344590,C1,C13,C1,C12,A1,B1,2613031.33,0,regular
153035,C2,C20,C1,C19,A1,B1,264930.33,338985.7,regular
448611,C5,C57,C1,C13,A3,B1,629949.71,0,regular
514003,C1,C17,C1,C13,A1,B1,85153.18,17674.09,regular
8539,C2,C23,C1,C10,A1,B1,1368872.84,698,regular
134496,C6,C65,C7,C78,A2,B2,169012.39,0,regular
139161,C9,C96,C1,C13,A2,B1,451730.22,0,regular
207683,C2,C21,C1,C18,A1,B1,187451.96,0,regular
353429,C8,C89,C9,C93,A1,B1,719405.78,0,regular
103525,C6,C68,C7,C78,A2,B2,565094.34,0,regular
132192,C5,C51,C1,C11,A3,B1,914073.79,0,regular
24358,C7,C74,C1,C19,A3,B1,1127580.84,51898,regular
494022,C1,C19,C3,C35,A1,B2,489491.18,0,regular
490576,C8,C81,C2,C21,A1,B3,107314.47,0,regular
127908,C2,C21,C9,C92,A1,B1,868966.26,0,regular
381849,C5,C57,C1,C12,A3,B1,718048.32,13173.58,regular
345574,C1,C12,C5,C51,A1,B1,1109908.96,0,regular
312801,C1,C14,C2,C21,A1,B3,8404.74,158,regular
382784,C2,C23,C1,C13,A1,B1,4150197.44,0,regular
239137,C9,C90,C1,C16,A2,B1,1765194.09,7453,regular
198697,C5,C55,C1,C12,A3,B1,710936.61,0,regular
162548,C1,C12,C1,C18,A1,B1,302833,0,regular
398293,C1,C15,C9,C98,A1,B1,600002.68,0,regular
386669,C2,C20,C5,C59,A1,B1,4055.98,0,regular
86831,C4,C49,C1,C15,A2,B1,253327.28,0,regular
434043,C1,C12,C7,C75,A1,B2,415605.46,0,regular
41301,C1,C10,C5,C53,A1,B1,58828.28,0,regular
281354,C1,C16,C1,C16,A1,B1,266040.4,0,regular
55985,C7,C75,C2,C21,A3,B3,206067.85,0,regular
104020,C8,C88,C1,C18,A1,B1,349859.42,24417,regular
273479,C1,C14,C7,C73,A1,B2,1171246.27,7023,regular
501617,C1,C16,C1,C17,A1,B1,189450.34,46169,regular
327972,C4,C43,C1,C16,A2,B1,3071927.09,39820,regular
74985,C6,C63,C1,C14,A2,B1,274115.72,58431.47,regular
51197,C5,C54,C2,C24,A3,B3,384833.91,0,regular
64879,C6,C61,C2,C28,A2,B3,339561.6,0,regular
489680,C1,C16,C1,C11,A1,B1,259474.42,337403.71,regular
431516,C1,C10,C7,C72,A1,B2,745797.95,13125,regular
67893,C9,C98,C3,C36,A2,B2,437484.1,0,regular
475141,C4,C47,C1,C15,A2,B1,2370283.61,218,regular
81913,C1,C12,C9,C91,A1,B1,133009.24,0,regular
373932,C2,C20,C1,C15,A1,B1,39498.11,0,regular
409193,C1,C13,C9,C97,A1,B1,129822.9,0,regular
180049,C2,C27,C1,C17,A1,B1,1242382.78,10074,regular
471168,C3,C30,C2,C21,A3,B3,2821694.32,159490,regular
75629,C3,C32,C2,C20,A3,B3,78280.5,649619.46,regular
341382,C2,C25,C1,C17,A1,B1,1299092.5,63492,regular
465114,C1,C12,C2,C24,A1,B3,640911.88,0,regular
490443,C5,C50,C3,C33,A3,B2,1145500.05,0,regular
153498,C1,C16,C6,C65,A1,B2,545427.83,39851,regular
130187,C1,C19,C9,C98,A1,B1,380948.43,0,regular
503365,C8,C80,C2,C20,A1,B3,1378372.32,23342,regular
236991,C2,C22,C2,C20,A1,B3,92627.51,0,regular
496304,C1,C15,C1,C19,A1,B1,105760.28,0,regular
155678,C1,C18,C1,C19,A1,B1,759255.53,52210,regular
328948,C2,C27,C7,C75,A1,B2,481449.95,0,regular
490598,C8,C88,C1,C16,A1,B1,89036.66,201739.82,regular
3694,C1,C15,C1,C10,A1,B1,45691.28,0,regular
280605,C1,C15,C1,C10,A1,B1,122757.91,0,regular
125689,C1,C18,C1,C16,A1,B1,256200.54,0,regular
120316,C7,C70,C5,C56,A3,B1,719607.61,0,regular
115262,C8,C85,C4,C40,A1,B3,905180.27,50139,regular
247900,C7,C78,C2,C20,A3,B3,54821.1,0,regular
458544,C2,C20,C1,C11,A1,B1,250284.06,0,regular
422469,C8,C81,C1,C17,A1,B1,469924.71,5486.85,regular
514255,C6,C60,C4,C46,A2,B3,81179.35,0,regular
390199,C1,C18,C1,C19,A1,B1,240694.64,50167,regular
455464,C6,C63,C3,C37,A2,B2,576102.45,60591,regular
144942,C5,C58,C1,C18,A3,B1,8720558.46,8720558.46,regular
248008,C4,C41,C3,C34,A2,B2,103850.58,0,regular
427414,C4,C42,C1,C18,A2,B1,232963.81,0,regular
220692,C1,C11,C1,C16,A1,B1,93476.67,0,regular
111213,C2,C27,C1,C15,A1,B1,1498.42,0,regular
40124,C2,C26,C2,C20,A1,B3,85742.15,0,regular
123505,C5,C54,C1,C18,A3,B1,77358.31,10747,regular
42404,C4,C45,C1,C12,A2,B1,583108.07,0,regular
390857,C3,C39,C9,C94,A3,B1,303559.59,15612,regular
453561,C8,C89,C6,C66,A1,B2,83812.06,20855,regular
211151,C1,C11,C1,C14,A1,B1,223042.3,42286,regular
522334,C1,C14,C8,C81,A1,B3,671945.3,0,regular
138611,C8,C83,C1,C16,A1,B1,898342.29,0,regular
166969,C4,C49,C7,C76,A2,B2,287251.1,462856.29,regular
219488,C1,C18,C1,C11,A1,B1,1020994.21,0,regular
398399,C1,C11,C1,C12,A1,B1,4114808.21,104937,regular
8235,C1,C18,C1,C18,A1,B1,205293.07,0,regular
242847,C1,C10,C1,C19,A1,B1,1231268.3,0,regular
417388,C1,C18,C3,C35,A1,B2,1484560.3,0,regular
463533,C9,C99,C2,C27,A2,B3,46997.46,10811,regular
342592,C1,C13,C1,C11,A1,B1,242441.5,0,regular
383636,C4,C42,C1,C11,A2,B1,150562.01,6387,regular
385606,C9,C95,C1,C16,A2,B1,436396.53,0,regular
91485,C1,C17,C1,C12,A1,B1,1377688.01,9972,regular
272210,C9,C91,C1,C15,A2,B1,947014.07,0,regular
14143,C1,C11,C1,C10,A1,B1,2300257.72,39358,regular
77273,C1,C13,C9,C91,A1,B1,399112.8,446847,regular
190509,C1,C13,C2,C22,A1,B3,429079.49,0,regular
343555,C1,C14,C1,C16,A1,B1,1106168.27,0,regular
73709,C1,C17,C1,C12,A1,B1,16072.95,0,regular
17627,C1,C17,C2,C21,A1,B3,903550.88,187099.93,regular
266639,C2,C21,C2,C28,A1,B3,159034.34,0,regular
81624,C1,C18,C2,C20,A1,B3,183425.03,1504,regular
369838,C1,C10,C4,C41,A1,B3,2125712.92,353064.81,regular
51427,C1,C15,C1,C18,A1,B1,130739.27,0,regular
340292,C2,C20,C1,C11,A1,B1,30873729.61,0,regular
260194,C1,C12,C1,C16,A1,B1,907124.05,79005,regular
197598,C9,C96,C1,C10,A2,B1,501664.71,45331.24,regular
403220,C1,C18,C2,C20,A1,B3,623540.19,0,regular
300838,C8,C84,C1,C18,A1,B1,110738.32,0,regular
